cell_type,marker_gene,num_datasets,datasets,avg_score,score_Misharin_Budinger_2018,score_Krasnow_2020,score_Banovich_Kropski_2020,score_Nawijn_2021,score_Barbry_Leroy_2020,score_Teichmann_Meyer_2019,score_Lafyatis_Rojas_2019_10Xv2,score_Meyer_2019,score_Jain_Misharin_2021_10Xv2,score_Seibold_2020_10Xv3,score_Seibold_2020_10Xv2
Endothelial,ETS2_ENSG00000157557,2,"Banovich_Kropski_2020, Barbry_Leroy_2020",0.9823287562950209,,,0.9930925889976261,,0.9715649235924158,,,,,,
Endothelial,IFI27_ENSG00000165949,2,"Krasnow_2020, Barbry_Leroy_2020",0.9791582577900696,,0.9897919120533961,,,0.9685246035267431,,,,,,
Endothelial,BMX_ENSG00000102010,2,"Misharin_Budinger_2018, Meyer_2019",0.9769398470777041,0.9563165607996301,,,,,,,0.9975631333557781,,,
Endothelial,APLNR_ENSG00000134817,2,"Nawijn_2021, Barbry_Leroy_2020",0.9756997974260946,,,,0.9513995948521892,1.0,,,,,,
Endothelial,NOVA2_ENSG00000104967,2,"Misharin_Budinger_2018, Meyer_2019",0.9747846026003608,0.9495692052007216,,,,,,,1.0,,,
Endothelial,HHEX_ENSG00000152804,2,"Nawijn_2021, Lafyatis_Rojas_2019_10Xv2",0.9714742411630892,,,,0.9704579464794781,,,0.9724905358467003,,,,
Endothelial,SEC14L1_ENSG00000129657,2,"Krasnow_2020, Banovich_Kropski_2020",0.9625163188171155,,1.0,0.9250326376342309,,,,,,,,
Endothelial,INPP1_ENSG00000151689,2,"Barbry_Leroy_2020, Lafyatis_Rojas_2019_10Xv2",0.9619541764278606,,,,,0.9282664703717335,,0.9956418824839878,,,,
Endothelial,EPAS1_ENSG00000116016,2,"Krasnow_2020, Lafyatis_Rojas_2019_10Xv2",0.9578355339100524,,0.9956452889944577,,,,,0.9200257788256471,,,,
Endothelial,TSPAN18_ENSG00000157570,2,"Misharin_Budinger_2018, Nawijn_2021",0.9515334452498705,0.9602483826007364,,,0.9428185078990046,,,,,,,
Endothelial,ASRGL1_ENSG00000162174,2,"Banovich_Kropski_2020, Lafyatis_Rojas_2019_10Xv2",0.9465978294250906,,,0.966740576496674,,,,0.9264550823535073,,,,
Endothelial,RDX_ENSG00000137710,2,"Barbry_Leroy_2020, Lafyatis_Rojas_2019_10Xv2",0.9436032277525644,,,,,0.9770634667153352,,0.9101429887897937,,,,
Endothelial,LTC4S_ENSG00000213316,2,"Misharin_Budinger_2018, Lafyatis_Rojas_2019_10Xv2",0.9399857633795403,0.8929165105778507,,,,,,0.9870550161812298,,,,
Endothelial,ACE_ENSG00000159640,2,"Nawijn_2021, Meyer_2019",0.9381826550578918,,,,0.9237918355326816,,,,0.9525734745831019,,,
Endothelial,GIMAP4_ENSG00000133574,2,"Krasnow_2020, Lafyatis_Rojas_2019_10Xv2",0.9327385373971184,,0.8990896654995923,,,,,0.9663874092946445,,,,
Endothelial,MGST2_ENSG00000085871,2,"Krasnow_2020, Lafyatis_Rojas_2019_10Xv2",0.9205285843291289,,0.9391097994546271,,,,,0.9019473692036305,,,,
Endothelial,CTNNAL1_ENSG00000119326,2,"Krasnow_2020, Barbry_Leroy_2020",0.9166152572496831,,0.9006012431299788,,,0.9326292713693873,,,,,,
Endothelial,GJA5_ENSG00000265107,2,"Misharin_Budinger_2018, Banovich_Kropski_2020",0.9144959216319111,0.8364937344479942,,0.9924981088158278,,,,,,,,
Endothelial,TPST2_ENSG00000128294,2,"Banovich_Kropski_2020, Lafyatis_Rojas_2019_10Xv2",0.9125608090357396,,,0.9627788701865625,,,,0.8623427478849166,,,,
Endothelial,POSTN_ENSG00000133110,2,"Misharin_Budinger_2018, Lafyatis_Rojas_2019_10Xv2",0.9099979595383878,0.8220161210969774,,,,,,0.9979797979797981,,,,
Endothelial,MCTP1_ENSG00000175471,2,"Misharin_Budinger_2018, Nawijn_2021",0.9091185495638014,0.886580020943477,,,0.9316570781841258,,,,,,,
Endothelial,VCAM1_ENSG00000162692,2,"Misharin_Budinger_2018, Lafyatis_Rojas_2019_10Xv2",0.9019859087430213,0.8269101301116288,,,,,,0.9770616873744138,,,,
Endothelial,BAALC_ENSG00000164929,2,"Teichmann_Meyer_2019, Meyer_2019",0.8808238311392498,,,,,,0.7836845223631501,,0.9779631399153494,,,
Endothelial,DACH1_ENSG00000276644,2,"Misharin_Budinger_2018, Teichmann_Meyer_2019",0.8798054488407852,0.7621920186255231,,,,,0.9974188790560472,,,,,
Endothelial,MEF2C_ENSG00000081189,2,"Banovich_Kropski_2020, Lafyatis_Rojas_2019_10Xv2",0.8796247817898764,,,0.7928405611444324,,,,0.9664090024353204,,,,
Endothelial,PLAT_ENSG00000104368,2,"Nawijn_2021, Barbry_Leroy_2020",0.8626070633883369,,,,0.7285226816013525,0.9966914451753213,,,,,,
Endothelial,STX12_ENSG00000117758,2,"Krasnow_2020, Banovich_Kropski_2020",0.858787049517721,,0.860627758965698,0.8569463400697441,,,,,,,,
Endothelial,SEMA6A_ENSG00000092421,2,"Banovich_Kropski_2020, Nawijn_2021",0.85759243281245,,,1.0,0.7151848656249001,,,,,,,
Endothelial,KLF4_ENSG00000136826,2,"Krasnow_2020, Barbry_Leroy_2020",0.8526475980205777,,0.9926372155287817,,,0.7126579805123736,,,,,,
Endothelial,PDE2A_ENSG00000186642,2,"Misharin_Budinger_2018, Meyer_2019",0.8464311637593119,0.8647126329242029,,,,,,,0.828149694594421,,,
Endothelial,TMEM123_ENSG00000152558,2,"Krasnow_2020, Banovich_Kropski_2020",0.8353162281900162,,0.9496376513201458,0.7209948050598866,,,,,,,,
Endothelial,SWAP70_ENSG00000133789,2,"Teichmann_Meyer_2019, Meyer_2019",0.8251447472847815,,,,,,0.9280985256335955,,0.7221909689359673,,,
Endothelial,ENG_ENSG00000106991,2,"Krasnow_2020, Jain_Misharin_2021_10Xv2",0.8228886508981275,,1.0,,,,,,,0.6457773017962549,,
Endothelial,PRCP_ENSG00000137509,2,"Lafyatis_Rojas_2019_10Xv2, Jain_Misharin_2021_10Xv2",0.8083768308395441,,,,,,,0.8599596119619003,,0.756794049717188,,
Endothelial,SIGIRR_ENSG00000185187,2,"Banovich_Kropski_2020, Barbry_Leroy_2020",0.8006278521533154,,,0.881118714624311,,0.7201369896823198,,,,,,
Endothelial,PTTG1IP_ENSG00000183255,2,"Krasnow_2020, Barbry_Leroy_2020",0.7845838660280521,,0.9405175836823486,,,0.6286501483737555,,,,,,
Endothelial,IPO11_ENSG00000086200,2,"Teichmann_Meyer_2019, Meyer_2019",0.7603009394614694,,,,,,0.8192923370162176,,0.7013095419067211,,,
Endothelial,GARRE1_ENSG00000166398,2,"Nawijn_2021, Meyer_2019",0.7596172564951964,,,,0.7491234460337957,,,,0.7701110669565971,,,
Endothelial,IL32_ENSG00000008517,2,"Krasnow_2020, Banovich_Kropski_2020",0.7462665160849073,,0.9865196078431372,0.5060134243266774,,,,,,,,
Endothelial,CCDC50_ENSG00000152492,2,"Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2",0.7334332258511838,,,,,,0.6666042834854374,0.8002621682169301,,,,
Endothelial,STARD3_ENSG00000131748,2,"Nawijn_2021, Lafyatis_Rojas_2019_10Xv2",0.7186708412987328,,,,0.5005394398177306,,,0.936802242779735,,,,
Endothelial,WASF2_ENSG00000158195,2,"Krasnow_2020, Barbry_Leroy_2020",0.7000666135185964,,0.8174979922579229,,,0.58263523477927,,,,,,
Endothelial,CDC37_ENSG00000105401,2,"Nawijn_2021, Lafyatis_Rojas_2019_10Xv2",0.6989851033684125,,,,0.7024812915049843,,,0.6954889152318408,,,,
Endothelial,RND1_ENSG00000172602,2,"Nawijn_2021, Meyer_2019",0.6562064913637239,,,,0.8572423436560997,,,,0.4551706390713481,,,
Endothelial,ARRDC3_ENSG00000113369,2,"Lafyatis_Rojas_2019_10Xv2, Meyer_2019",0.5978611148428037,,,,,,,0.888774271933484,0.30694795775212325,,,
Epithelial,AGR2_ENSG00000106541,9,"Krasnow_2020, Banovich_Kropski_2020, Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019, Jain_Misharin_2021_10Xv2",1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
Epithelial,FXYD3_ENSG00000089356,9,"Krasnow_2020, Banovich_Kropski_2020, Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019, Jain_Misharin_2021_10Xv2",0.9989852866565195,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.9908675799086758
Epithelial,SLPI_ENSG00000124107,9,"Misharin_Budinger_2018, Krasnow_2020, Banovich_Kropski_2020, Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020, Teichmann_Meyer_2019, Meyer_2019, Jain_Misharin_2021_10Xv2",0.9845397485811821,1.0,1.0,1.0,1.0,1.0,0.9747918747918748,,0.8972301367609324,1.0,,0.988835725677831
Epithelial,PRDX5_ENSG00000126432,9,"Misharin_Budinger_2018, Krasnow_2020, Banovich_Kropski_2020, Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Jain_Misharin_2021_10Xv2",0.9759409552794168,1.0,0.9263269237945962,1.0,1.0,1.0,0.937146251606182,0.9248439069624567,,1.0,,0.9951515151515151
Epithelial,CXCL17_ENSG00000189377,8,"Misharin_Budinger_2018, Krasnow_2020, Banovich_Kropski_2020, Nawijn_2021, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019, Jain_Misharin_2021_10Xv2",1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,
Epithelial,WFDC2_ENSG00000101443,8,"Krasnow_2020, Banovich_Kropski_2020, Nawijn_2021, Barbry_Leroy_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019, Jain_Misharin_2021_10Xv2",1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
Epithelial,PIGR_ENSG00000162896,8,"Misharin_Budinger_2018, Krasnow_2020, Banovich_Kropski_2020, Nawijn_2021, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019, Jain_Misharin_2021_10Xv2",1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,
Epithelial,KRT8_ENSG00000170421,8,"Krasnow_2020, Banovich_Kropski_2020, Nawijn_2021, Seibold_2020_10Xv2, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019, Jain_Misharin_2021_10Xv2",0.9886150983828935,,1.0,0.9994481236203091,1.0,,0.9966129108986254,1.0,0.9434407922995652,1.0,,0.9694189602446484
Epithelial,KRT19_ENSG00000171345,8,"Krasnow_2020, Banovich_Kropski_2020, Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Jain_Misharin_2021_10Xv2",0.9847967081914741,,1.0,1.0,1.0,1.0,0.9986449864498645,1.0,,1.0,,0.8797286790819282
Epithelial,GSTP1_ENSG00000084207,8,"Misharin_Budinger_2018, Banovich_Kropski_2020, Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Jain_Misharin_2021_10Xv2",0.978198896244952,1.0,,1.0,1.0,1.0,0.9614478602213996,0.8641433097382164,,1.0,,1.0
Epithelial,S100A14_ENSG00000189334,7,"Misharin_Budinger_2018, Krasnow_2020, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019, Jain_Misharin_2021_10Xv2",1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
Epithelial,ELF3_ENSG00000163435,7,"Krasnow_2020, Banovich_Kropski_2020, Nawijn_2021, Seibold_2020_10Xv2, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Jain_Misharin_2021_10Xv2",1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0
Epithelial,MUC1_ENSG00000185499,7,"Misharin_Budinger_2018, Krasnow_2020, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019, Jain_Misharin_2021_10Xv2",0.999664654594232,1.0,1.0,1.0,,,1.0,1.0,1.0,0.9976525821596245,,
Epithelial,CYB5A_ENSG00000166347,7,"Misharin_Budinger_2018, Banovich_Kropski_2020, Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2",0.9967384185559355,1.0,,1.0,1.0,1.0,0.9771689298915481,1.0,,,,1.0
Epithelial,ATP1B1_ENSG00000143153,7,"Misharin_Budinger_2018, Seibold_2020_10Xv3, Banovich_Kropski_2020, Nawijn_2021, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Jain_Misharin_2021_10Xv2",0.9879816802920709,1.0,,1.0,1.0,,1.0,0.9158717620444957,,1.0,1.0,
Epithelial,RNF145_ENSG00000145860,7,"Misharin_Budinger_2018, Krasnow_2020, Seibold_2020_10Xv3, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",0.983154932343844,1.0,1.0,1.0,,,0.9986586183769282,0.9887387387387387,0.8946871692912417,,1.0,
Epithelial,AQP3_ENSG00000165272,7,"Banovich_Kropski_2020, Nawijn_2021, Barbry_Leroy_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019, Jain_Misharin_2021_10Xv2",0.9811003544122002,,,1.0,1.0,1.0,1.0,0.8677024808854014,1.0,1.0,,
Epithelial,TACSTD2_ENSG00000184292,7,"Krasnow_2020, Banovich_Kropski_2020, Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020, Lafyatis_Rojas_2019_10Xv2, Jain_Misharin_2021_10Xv2",0.9667374507157789,,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.7671621550104524
Epithelial,COX7C_ENSG00000127184,7,"Misharin_Budinger_2018, Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020, Teichmann_Meyer_2019, Meyer_2019, Jain_Misharin_2021_10Xv2",0.9633766388489435,0.9978354978354979,,,0.9535127496489487,0.9776714796114211,0.9317585301837271,,0.9187100418871252,0.9955947136563877,,0.9685534591194968
Epithelial,HMGN3_ENSG00000118418,7,"Krasnow_2020, Seibold_2020_10Xv3, Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2",0.9569114951522556,,0.8627716621061056,,1.0,1.0,0.9394822898653233,0.8961265140943594,,,1.0,1.0
Epithelial,ATP5IF1_ENSG00000130770,7,"Banovich_Kropski_2020, Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",0.9445265714110375,,,1.0,1.0,1.0,0.9995203836930456,0.8204467288453889,0.8600591941728589,,,0.9316596931659693
Epithelial,TMBIM6_ENSG00000139644,7,"Misharin_Budinger_2018, Banovich_Kropski_2020, Nawijn_2021, Barbry_Leroy_2020, Teichmann_Meyer_2019, Meyer_2019, Jain_Misharin_2021_10Xv2",0.9155633481079252,1.0,,0.985702810683771,0.9836099240700052,0.9803022081915191,0.6827884532421568,,0.8328899016905931,0.9436501388774303,,
Epithelial,SFTA2_ENSG00000196260,6,"Misharin_Budinger_2018, Krasnow_2020, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,
Epithelial,LAMP3_ENSG00000078081,6,"Misharin_Budinger_2018, Krasnow_2020, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,
Epithelial,SFTPD_ENSG00000133661,6,"Misharin_Budinger_2018, Krasnow_2020, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,
Epithelial,NAPSA_ENSG00000131400,6,"Misharin_Budinger_2018, Krasnow_2020, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,
Epithelial,SFTA3_ENSG00000229415,6,"Misharin_Budinger_2018, Krasnow_2020, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",0.9999354005167959,1.0,1.0,1.0,,,1.0,1.0,0.9996124031007753,,,
Epithelial,SLC34A2_ENSG00000157765,6,"Misharin_Budinger_2018, Krasnow_2020, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",0.9998989898989898,1.0,1.0,1.0,,,1.0,0.9993939393939394,1.0,,,
Epithelial,LPCAT1_ENSG00000153395,6,"Misharin_Budinger_2018, Krasnow_2020, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",0.9998057498057498,1.0,1.0,1.0,,,1.0,0.9988344988344989,1.0,,,
Epithelial,PGC_ENSG00000096088,6,"Misharin_Budinger_2018, Krasnow_2020, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",0.9997516145057128,0.9985096870342772,1.0,1.0,,,1.0,1.0,1.0,,,
Epithelial,HOPX_ENSG00000171476,6,"Misharin_Budinger_2018, Krasnow_2020, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",0.9991747029259338,1.0,1.0,1.0,,,1.0,1.0,0.9950482175556022,,,
Epithelial,SFTPC_ENSG00000168484,6,"Misharin_Budinger_2018, Krasnow_2020, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",0.9968907661621494,1.0,1.0,1.0,,,1.0,1.0,0.9813445969728969,,,
Epithelial,KRT18_ENSG00000111057,6,"Krasnow_2020, Banovich_Kropski_2020, Nawijn_2021, Barbry_Leroy_2020, Teichmann_Meyer_2019, Jain_Misharin_2021_10Xv2",0.9942156069897522,,1.0,0.9981006647673314,1.0,1.0,0.9671929771711815,,,1.0,,
Epithelial,SPINT2_ENSG00000167642,6,"Banovich_Kropski_2020, Seibold_2020_10Xv2, Barbry_Leroy_2020, Teichmann_Meyer_2019, Meyer_2019, Jain_Misharin_2021_10Xv2",0.9927976029557538,,,1.0,,1.0,1.0,,1.0,0.9981481481481481,,0.9586374695863746
Epithelial,SFTPA2_ENSG00000185303,6,"Misharin_Budinger_2018, Krasnow_2020, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",0.9917824847111775,1.0,1.0,1.0,,,0.9827327327327327,1.0,0.967962175534332,,,
Epithelial,SFTPA1_ENSG00000122852,6,"Misharin_Budinger_2018, Krasnow_2020, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",0.9908239513501961,1.0,1.0,1.0,,,0.9838116261957323,1.0,0.9611320819054439,,,
Epithelial,SFTPB_ENSG00000168878,6,"Misharin_Budinger_2018, Krasnow_2020, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",0.989936179506724,1.0,1.0,1.0,,,0.9845837615621789,1.0,0.9550333154781643,,,
Epithelial,DHCR24_ENSG00000116133,6,"Misharin_Budinger_2018, Krasnow_2020, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",0.9869256310176753,1.0,1.0,1.0,,,1.0,1.0,0.921553786106052,,,
Epithelial,UQCRQ_ENSG00000164405,6,"Misharin_Budinger_2018, Banovich_Kropski_2020, Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020, Teichmann_Meyer_2019",0.983607013382699,1.0,,1.0,1.0,1.0,0.9564676616915424,,,,,0.9451744186046511
Epithelial,SDC4_ENSG00000124145,6,"Misharin_Budinger_2018, Krasnow_2020, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",0.9800896555393758,1.0,1.0,1.0,,,1.0,0.955720984541402,0.9248169486948529,,,
Epithelial,COX6C_ENSG00000164919,6,"Misharin_Budinger_2018, Banovich_Kropski_2020, Nawijn_2021, Seibold_2020_10Xv2, Teichmann_Meyer_2019, Jain_Misharin_2021_10Xv2",0.9718392678689969,0.9993279569892474,,1.0,0.9934959349593496,,0.9343655614192307,,,1.0,,0.9038461538461539
Epithelial,SLC25A5_ENSG00000005022,6,"Misharin_Budinger_2018, Seibold_2020_10Xv2, Barbry_Leroy_2020, Teichmann_Meyer_2019, Meyer_2019, Jain_Misharin_2021_10Xv2",0.968794883922552,1.0,,,,1.0,0.9984567901234568,,0.859974613868476,1.0,,0.954337899543379
Epithelial,LDHB_ENSG00000111716,6,"Misharin_Budinger_2018, Banovich_Kropski_2020, Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020, Teichmann_Meyer_2019",0.962834272672573,1.0,,0.9985935302390999,0.9744597249508842,1.0,0.803952380845455,,,,,1.0
Epithelial,PPDPF_ENSG00000125534,6,"Banovich_Kropski_2020, Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020, Teichmann_Meyer_2019, Jain_Misharin_2021_10Xv2",0.9565810020195123,,,1.0,0.9844322344322345,0.9139163146410137,0.8501872367994817,,,1.0,,0.9909502262443439
Epithelial,COX6A1_ENSG00000111775,6,"Misharin_Budinger_2018, Banovich_Kropski_2020, Nawijn_2021, Barbry_Leroy_2020, Teichmann_Meyer_2019, Jain_Misharin_2021_10Xv2",0.937903233439366,0.9936143039591315,,0.9995054401582592,0.9929824561403509,1.0,0.6413172003784545,,,1.0,,
Epithelial,COX7A2_ENSG00000112695,6,"Misharin_Budinger_2018, Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020, Teichmann_Meyer_2019, Meyer_2019",0.9231606551801445,0.9920054380753941,,,0.998303647158609,0.9504950495049506,0.8507936138551778,,0.7544395688704664,,,0.9929266136162688
Epithelial,POLR2L_ENSG00000177700,6,"Misharin_Budinger_2018, Krasnow_2020, Seibold_2020_10Xv3, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2",0.9060762358780504,1.0,0.8937328469840438,0.9995974235104669,,,0.8871693176408607,0.6895969708638172,,,0.9663608562691132,
Epithelial,MT-ND1_ENSG00000198888,6,"Misharin_Budinger_2018, Banovich_Kropski_2020, Nawijn_2021, Barbry_Leroy_2020, Teichmann_Meyer_2019, Jain_Misharin_2021_10Xv2",0.7289007047830766,0.0,,0.7071840537869329,0.9277108433734941,0.9583333333333334,0.9631103439977821,,,0.8170656542069166,,
Epithelial,SCGB3A2_ENSG00000164265,5,"Krasnow_2020, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",1.0,,1.0,1.0,,,1.0,1.0,1.0,,,
Epithelial,AGR3_ENSG00000173467,5,"Krasnow_2020, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",1.0,,1.0,1.0,,,1.0,1.0,1.0,,,
Epithelial,EPCAM_ENSG00000119888,5,"Krasnow_2020, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",1.0,,1.0,1.0,,,1.0,1.0,1.0,,,
Epithelial,PEBP4_ENSG00000134020,5,"Misharin_Budinger_2018, Krasnow_2020, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2",0.9999308437067773,1.0,1.0,1.0,,,1.0,0.9996542185338866,,,,
Epithelial,LRRK2_ENSG00000188906,5,"Misharin_Budinger_2018, Krasnow_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",0.9998405103668262,1.0,0.9992025518341308,,,,1.0,1.0,1.0,,,
Epithelial,CLDN7_ENSG00000181885,5,"Krasnow_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019, Jain_Misharin_2021_10Xv2",0.9991989978210356,,0.9989963088554639,,,,1.0,0.9969986802497145,1.0,1.0,,
Epithelial,PRDX1_ENSG00000117450,5,"Banovich_Kropski_2020, Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020, Jain_Misharin_2021_10Xv2",0.9898580926029293,,,0.9552964690206528,1.0,1.0,,,,1.0,,0.993993993993994
Epithelial,TSTD1_ENSG00000215845,5,"Krasnow_2020, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",0.9878137462922701,,0.9427783234062371,1.0,,,1.0,1.0,0.9962904080551139,,,
Epithelial,ATP1A1_ENSG00000163399,5,"Misharin_Budinger_2018, Seibold_2020_10Xv3, Banovich_Kropski_2020, Teichmann_Meyer_2019, Jain_Misharin_2021_10Xv2",0.9863126233087478,1.0,,0.9991251093613299,,,0.9339463028083519,,,1.0,0.9984917043740573,
Epithelial,HINT1_ENSG00000169567,5,"Banovich_Kropski_2020, Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020, Jain_Misharin_2021_10Xv2",0.9783556993254608,,,1.0,0.9785919540229885,1.0,,,,0.9131865426043158,,1.0
Epithelial,NDUFA4_ENSG00000189043,5,"Misharin_Budinger_2018, Banovich_Kropski_2020, Nawijn_2021, Seibold_2020_10Xv2, Teichmann_Meyer_2019",0.9628308421901532,0.9728987806395422,,1.0,0.9801587301587302,,0.9728183118741058,,,,,0.8882783882783882
Epithelial,EZR_ENSG00000092820,5,"Banovich_Kropski_2020, Nawijn_2021, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Jain_Misharin_2021_10Xv2",0.9530049797818346,,,0.922339266306197,1.0,,1.0,0.8516019563341142,,0.9910836762688615,,
Epithelial,CTSH_ENSG00000103811,5,"Misharin_Budinger_2018, Banovich_Kropski_2020, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2, Meyer_2019",0.9290121891456723,1.0,,1.0,,,1.0,0.6919668504306823,0.9530940952976789,,,
Epithelial,SCGB3A1_ENSG00000161055,5,"Krasnow_2020, Banovich_Kropski_2020, Nawijn_2021, Teichmann_Meyer_2019, Lafyatis_Rojas_2019_10Xv2",0.9053566548821568,,0.96229733818834,1.0,0.6646037218525969,,0.8998822143698469,1.0,,,,
Epithelial,UQCR10_ENSG00000184076,5,"Misharin_Budinger_2018, Banovich_Kropski_2020, Barbry_Leroy_2020, Teichmann_Meyer_2019, Meyer_2019",0.8891390397025958,0.9948519948519948,,0.9653243847874721,,0.7167686417036222,0.9873949579831933,,0.7813552191866971,,,
Epithelial,CSTB_ENSG00000160213,5,"Nawijn_2021, Seibold_2020_10Xv2, Barbry_Leroy_2020, Meyer_2019, Jain_Misharin_2021_10Xv2",0.8521766796147803,,,,1.0,0.394771101367279,,,0.8819853125796383,1.0,,0.9841269841269842
